cab_type,pickup_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_coord,total_amount
1,2014-12-24 12:38:14.0000000,1,0.60000002,-73.985504,40.735294,POINT (-73.9855 40.7353),6.25
1,2014-12-25 14:09:17.0000000,1,03.7,-73.981346,40.729015,POINT (-73.9813 40.729),18.200001
1,2014-12-25 18:41:36.0000000,1,9.3000002,-73.999268,40.714542,POINT (-73.9993 40.7145),35.400002
1,2014-12-25 15:58:58.0000000,1,3.9000001,-73.992546,40.714909,POINT (-73.9925 40.7149),25.200001
1,2014-12-25 19:09:31.0000000,1,04.5,-74.009232,40.707115,POINT (-74.0092 40.7071),17.5
1,2014-12-25 15:06:25.0000000,1,01.6,-73.979721,40.739788,POINT (-73.9797 40.7398),11.5
1,2014-12-25 16:37:32.0000000,1,01.2,-73.968376,40.765202,POINT (-73.9684 40.7652),9.3500004
1,2014-12-25 15:51:21.0000000,1,01.4,-73.977692,40.75182,POINT (-73.9777 40.7518),9.3500004
1,2014-12-25 19:32:50.0000000,1,10.1,-73.862617,40.768818,POINT (-73.8626 40.7688),38.349998
1,2014-12-25 18:36:00.0000000,1,03.2,-74.008247,40.716656,POINT (-74.0082 40.7167),13.65
1,2014-12-25 18:47:14.0000000,1,0.89999998,-73.979294,40.763603,POINT (-73.9793 40.7636),18.6
1,2014-12-25 13:35:27.0000000,1,4.0999999,-73.984886,40.748272,POINT (-73.9849 40.7483),20.4
1,2014-12-25 13:02:14.0000000,1,5.9000001,-73.952095,40.786232,POINT (-73.9521 40.7862),24.700001
1,2014-12-25 17:33:59.0000000,1,5.3000002,-73.968369,40.799,POINT (-73.9684 40.799),27.6
1,2014-12-25 17:31:43.0000000,1,3.0999999,-73.966515,40.764923,POINT (-73.9665 40.7649),16.200001
1,2014-12-25 19:19:39.0000000,1,2,-73.990898,40.734924,POINT (-73.9909 40.7349),14.4
1,2014-12-25 13:52:07.0000000,1,0.5,-73.97644,40.754341,POINT (-73.9764 40.7543),6.25
1,2014-12-25 09:25:51.0000000,1,4.6999998,-73.924278,40.743961,POINT (-73.9243 40.744),22.75
1,2014-12-25 16:33:00.0000000,1,3.4000001,-73.977226,40.789993,POINT (-73.9772 40.79),16.85
1,2014-12-25 17:18:37.0000000,1,01.7,-73.980087,40.743073,POINT (-73.9801 40.7431),16.799999
1,2014-12-25 14:07:20.0000000,1,04.5,-73.986,40.752323,POINT (-73.986 40.7523),19.799999
1,2014-12-25 13:25:30.0000000,1,8,-73.963417,40.761829,POINT (-73.9634 40.7618),30.6
1,2014-12-25 14:55:44.0000000,1,5.6999998,-74.001709,40.70789,POINT (-74.0017 40.7079),22.799999
1,2014-12-26 11:18:49.0000000,1,06.5,-73.973114,40.755318,POINT (-73.9731 40.7553),27.299999
1,2014-12-25 09:37:20.0000000,1,04.5,-73.961075,40.802006,POINT (-73.9611 40.802),19.799999
1,2014-12-25 13:41:20.0000000,1,3,-73.962357,40.778957,POINT (-73.9624 40.779),21.5
1,2014-12-25 08:57:00.0000000,1,5.1999998,-73.987144,40.736679,POINT (-73.9871 40.7367),22.799999
1,2014-12-25 07:28:31.0000000,1,4.5999999,-73.976387,40.788231,POINT (-73.9764 40.7882),19.35
1,2014-12-25 12:19:07.0000000,1,03.2,-73.974564,40.758179,POINT (-73.9746 40.7582),19
1,2014-12-25 10:05:54.0000000,1,9.1999998,-73.804977,40.682804,POINT (-73.805 40.6828),34.349998
1,2014-12-25 07:31:07.0000000,1,3.9000001,-74.002029,40.740288,POINT (-74.002 40.7403),17.4
1,2014-12-25 19:17:06.0000000,1,01.6,-74.000626,40.732204,POINT (-74.0006 40.7322),7.8699999
1,2014-12-25 19:43:42.0000000,1,4.5999999,-73.987968,40.728699,POINT (-73.988 40.7287),18.5
1,2014-12-25 16:50:54.0000000,1,3.4000001,-73.985085,40.769253,POINT (-73.9851 40.7693),19
1,2014-12-25 16:32:37.0000000,1,5.6999998,-73.998421,40.713226,POINT (-73.9984 40.7132),25.35
1,2014-12-25 18:49:58.0000000,1,01.3,-73.984749,40.746948,POINT (-73.9847 40.7469),19
1,2014-12-25 16:53:32.0000000,1,3.9000001,-73.994637,40.750477,POINT (-73.9946 40.7505),19.799999
1,2014-12-25 12:09:54.0000000,1,6.1999998,-74.008675,40.734516,POINT (-74.0087 40.7345),28.200001
1,2014-12-25 09:30:27.0000000,1,3.5999999,-73.940201,40.751102,POINT (-73.9402 40.7511),14.7
1,2014-12-26 06:43:35.0000000,1,13.1,-73.986671,40.761471,POINT (-73.9867 40.7615),45.599998
1,2014-12-25 15:38:50.0000000,1,0.5,-73.960129,40.771194,POINT (-73.9601 40.7712),4.8000002
1,2014-12-25 13:36:55.0000000,1,4.9000001,-73.999878,40.732815,POINT (-73.9999 40.7328),23.4
1,2014-12-24 08:19:22.0000000,1,5.9000001,-73.96627,40.759968,POINT (-73.9663 40.76),23.4
1,2014-12-24 11:11:22.0000000,1,02.5,-73.961914,40.764137,POINT (-73.9619 40.7641),20.620001
1,2014-12-24 06:53:07.0000000,1,03.7,-74.015244,40.715775,POINT (-74.0152 40.7158),15.68
1,2014-12-25 08:24:16.0000000,1,0.40000001,-73.954338,40.787659,POINT (-73.9543 40.7877),4.8000002
1,2014-12-25 08:45:49.0000000,1,02.8,-73.976463,40.790627,POINT (-73.9765 40.7906),13.8
1,2014-12-25 09:11:36.0000000,1,4.9000001,-73.980492,40.736046,POINT (-73.9805 40.736),24.700001
1,2014-12-25 06:01:28.0000000,1,6.4000001,-73.958862,40.763905,POINT (-73.9589 40.7639),30.5
1,2014-12-25 06:13:31.0000000,1,4.6999998,-73.971375,40.795475,POINT (-73.9714 40.7955),20.6
1,2014-12-25 14:36:23.0000000,1,4.1999998,-73.994141,40.751125,POINT (-73.9941 40.7511),21.6
1,2014-12-25 06:03:25.0000000,1,02.3,-73.981514,40.780361,POINT (-73.9815 40.7804),16.25
1,2014-12-25 15:59:41.0000000,1,01.6,-73.992119,40.743534,POINT (-73.9921 40.7435),14.4
1,2014-12-25 14:47:17.0000000,1,7.4000001,-73.781822,40.644848,POINT (-73.7818 40.6448),26.4
1,2014-12-25 15:52:44.0000000,1,01.4,-73.992134,40.75906,POINT (-73.9921 40.7591),9.75
1,2014-12-25 17:26:55.0000000,1,3,-73.944962,40.783222,POINT (-73.945 40.7832),17.4
1,2014-12-24 10:03:27.0000000,1,02.8,-73.959946,40.773621,POINT (-73.9599 40.7736),16.200001
1,2014-12-24 12:21:20.0000000,1,01.4,-73.992363,40.758282,POINT (-73.9924 40.7583),10.5
1,2014-12-24 15:44:48.0000000,1,02.7,-73.985947,40.753887,POINT (-73.9859 40.7539),16.200001
1,2014-12-24 14:17:08.0000000,1,5,-73.969467,40.754253,POINT (-73.9695 40.7543),20.4
1,2014-12-24 15:20:11.0000000,1,2.9000001,-73.99469,40.740383,POINT (-73.9947 40.7404),16.799999
1,2014-12-24 13:31:34.0000000,1,5.0999999,-73.970222,40.799343,POINT (-73.9702 40.7993),24.700001
1,2014-12-25 18:50:27.0000000,1,3,-73.956543,40.778412,POINT (-73.9565 40.7784),17.549999
1,2014-12-25 19:46:27.0000000,1,3.4000001,-73.994392,40.750767,POINT (-73.9944 40.7508),16.799999
1,2014-12-25 18:36:24.0000000,1,5.0999999,-73.996109,40.717506,POINT (-73.9961 40.7175),23.4
1,2014-12-25 17:19:57.0000000,1,3.9000001,-73.959404,40.774403,POINT (-73.9594 40.7744),20.799999
1,2014-12-25 12:59:42.0000000,1,6.8000002,-73.949783,40.785564,POINT (-73.9498 40.7856),29.9
1,2014-12-25 12:56:21.0000000,1,5.9000001,-73.957611,40.760902,POINT (-73.9576 40.7609),21.6
1,2014-12-25 13:11:43.0000000,1,3.4000001,-74.01358,40.714214,POINT (-74.0136 40.7142),16.799999
1,2014-12-25 15:28:44.0000000,1,4.6999998,-73.984695,40.774868,POINT (-73.9847 40.7749),19.200001
1,2014-12-25 12:46:10.0000000,1,03.2,-73.970245,40.767838,POINT (-73.9702 40.7678),17.4
1,2014-12-25 10:34:30.0000000,1,03.2,-73.985909,40.718002,POINT (-73.9859 40.718),16.25
1,2014-12-25 17:00:25.0000000,1,2.5999999,-73.980682,40.748184,POINT (-73.9807 40.7482),13.8
1,2014-12-25 12:44:27.0000000,1,3.0999999,-73.954765,40.769894,POINT (-73.9548 40.7699),17.549999
1,2014-12-25 13:57:06.0000000,1,03.5,-73.988731,40.736916,POINT (-73.9887 40.7369),20.799999
1,2014-12-25 16:27:17.0000000,1,4.6999998,-73.946457,40.776962,POINT (-73.9465 40.777),20.799999
1,2014-12-25 11:25:23.0000000,1,03.5,-73.996536,40.731186,POINT (-73.9965 40.7312),16.799999
1,2014-12-25 11:03:03.0000000,1,9.8999996,-73.985748,40.750656,POINT (-73.9857 40.7507),34.799999
1,2014-12-25 15:50:05.0000000,1,05.5,-73.947006,40.831432,POINT (-73.947 40.8314),22.799999
1,2014-12-25 06:14:01.0000000,1,4.8000002,-73.913788,40.775009,POINT (-73.9138 40.775),20
1,2014-12-25 13:35:28.0000000,1,6,-73.995758,40.685986,POINT (-73.9958 40.686),27.299999
1,2014-12-25 16:09:25.0000000,1,01.5,-74.013084,40.705891,POINT (-74.0131 40.7059),8.6099997
1,2014-12-25 15:42:15.0000000,1,5,-73.949837,40.761959,POINT (-73.9498 40.762),21.6
1,2014-12-25 15:31:06.0000000,1,03.2,-73.999382,40.720192,POINT (-73.9994 40.7202),19.799999
1,2014-12-25 15:27:46.0000000,1,16.4,-73.782425,40.644577,POINT (-73.7824 40.6446),46.540001
1,2014-12-25 14:55:16.0000000,1,03.3,-73.956299,40.802921,POINT (-73.9563 40.8029),17.4
1,2014-12-25 15:19:48.0000000,1,5.8000002,-73.985275,40.75333,POINT (-73.9853 40.7533),25.799999
1,2014-12-25 11:44:30.0000000,1,11.6,-73.980347,40.732197,POINT (-73.9803 40.7322),40.200001
1,2014-12-25 15:09:52.0000000,1,02.8,-73.977524,40.779312,POINT (-73.9775 40.7793),22.200001
1,2014-12-25 10:26:56.0000000,1,9.1999998,-73.963463,40.758694,POINT (-73.9635 40.7587),33
1,2014-12-25 09:22:42.0000000,1,7.4000001,-73.948524,40.786507,POINT (-73.9485 40.7865),30
1,2014-12-25 16:08:19.0000000,1,01.4,-73.982147,40.731831,POINT (-73.9821 40.7318),8
1,2014-12-25 13:09:51.0000000,1,03.8,-73.958305,40.775612,POINT (-73.9583 40.7756),16.200001
1,2014-12-25 12:26:23.0000000,1,03.5,-74.00399,40.717049,POINT (-74.004 40.717),18.75
1,2014-12-25 13:48:03.0000000,1,06.5,-73.981224,40.729172,POINT (-73.9812 40.7292),27.6
1,2014-12-26 08:28:19.0000000,1,6.9000001,-73.947815,40.77515,POINT (-73.9478 40.7752),24.6
1,2014-12-26 15:09:49.0000000,1,02.8,-73.96965,40.79763,POINT (-73.9697 40.7976),18.1
1,2014-12-25 16:24:19.0000000,1,02.2,-73.982414,40.775311,POINT (-73.9824 40.7753),15.62
1,2014-12-25 17:31:47.0000000,1,12.1,-74.008232,40.72208,POINT (-74.0082 40.7221),39.5
1,2014-12-25 16:44:31.0000000,1,03.8,-73.991081,40.749645,POINT (-73.9911 40.7496),18.75
1,2014-12-25 15:56:57.0000000,1,01.6,-73.963211,40.76646,POINT (-73.9632 40.7665),12
1,2014-12-25 13:23:13.0000000,1,5.9000001,-73.986191,40.762081,POINT (-73.9862 40.7621),25.33
1,2014-12-26 07:04:00.0000000,1,0.69999999,-73.947998,40.774776,POINT (-73.948 40.7748),6.25
1,2014-12-26 12:32:12.0000000,1,4,-73.953651,40.7789,POINT (-73.9537 40.7789),22.1
1,2014-12-26 14:25:28.0000000,1,4.0999999,-73.964996,40.791798,POINT (-73.965 40.7918),22.200001
1,2014-12-25 13:04:40.0000000,1,01.4,-73.950325,40.771477,POINT (-73.9503 40.7715),9.3699999
1,2014-12-25 13:46:41.0000000,1,2.9000001,-73.982094,40.758259,POINT (-73.9821 40.7583),16.200001
1,2014-12-25 15:04:12.0000000,1,7.0999999,-73.984322,40.75462,POINT (-73.9843 40.7546),29.4
1,2014-12-25 12:18:01.0000000,1,6.0999999,-73.78405,40.64624,POINT (-73.784 40.6462),29
1,2014-12-25 15:25:55.0000000,1,4.8000002,-73.98423,40.748615,POINT (-73.9842 40.7486),22.200001
1,2014-12-25 15:21:55.0000000,1,4.5999999,-74.004898,40.733429,POINT (-74.0049 40.7334),28.200001
1,2014-12-25 18:24:01.0000000,1,5.0999999,-73.997589,40.716702,POINT (-73.9976 40.7167),24
1,2014-12-25 09:16:37.0000000,1,9.3000002,-73.987534,40.719639,POINT (-73.9875 40.7196),31.799999
1,2014-12-25 09:58:00.0000000,1,03.2,-73.986282,40.772285,POINT (-73.9863 40.7723),14.4
1,2014-12-25 13:49:01.0000000,1,02.5,-73.97715,40.787682,POINT (-73.9771 40.7877),14.4
1,2014-12-26 15:13:07.0000000,1,4.0999999,-73.971306,40.78775,POINT (-73.9713 40.7878),19.200001
1,2014-12-25 16:49:58.0000000,1,08.5,-73.997795,40.724213,POINT (-73.9978 40.7242),35.099998
1,2014-12-25 16:46:55.0000000,1,01.7,-73.991386,40.732437,POINT (-73.9914 40.7324),9.3500004
1,2014-12-25 11:20:37.0000000,1,03.7,-74.000931,40.743973,POINT (-74.0009 40.744),19.5
1,2014-12-25 06:39:27.0000000,1,15.2,-73.776825,40.645527,POINT (-73.7768 40.6455),51
1,2014-12-25 16:45:30.0000000,1,9.8000002,-73.87442,40.77393,POINT (-73.8744 40.7739),51.07
1,2014-12-25 15:29:18.0000000,1,03.3,-74.000565,40.732231,POINT (-74.0006 40.7322),16.85
1,2014-12-25 15:35:16.0000000,1,01.7,-73.964958,40.775173,POINT (-73.965 40.7752),19.200001
1,2014-12-25 15:46:54.0000000,1,0.69999999,-73.998657,40.739792,POINT (-73.9987 40.7398),6.25
1,2014-12-25 18:12:45.0000000,1,3,-73.99749,40.718819,POINT (-73.9975 40.7188),17.4
1,2014-12-25 16:49:44.0000000,1,3.9000001,-73.980827,40.765556,POINT (-73.9808 40.7656),16.870001
1,2014-12-25 06:11:54.0000000,1,12.5,-73.776894,40.645023,POINT (-73.7769 40.645),45
1,2014-12-25 06:21:40.0000000,1,3.4000001,-73.955231,40.768791,POINT (-73.9552 40.7688),16.870001
1,2014-12-25 10:43:49.0000000,1,01.7,-73.989891,40.741131,POINT (-73.9899 40.7411),9.75
1,2014-12-25 06:44:03.0000000,1,3.9000001,-73.992493,40.71397,POINT (-73.9925 40.714),18.200001
1,2014-12-25 08:22:45.0000000,1,6.8000002,-74.004631,40.709927,POINT (-74.0046 40.7099),25.200001
1,2014-12-24 08:15:39.0000000,1,5,-73.975372,40.751728,POINT (-73.9754 40.7517),20
1,2014-12-24 11:17:39.0000000,1,4.5999999,-73.953529,40.790783,POINT (-73.9535 40.7908),18.6
1,2014-12-25 09:27:41.0000000,1,04.5,-73.989952,40.776463,POINT (-73.99 40.7765),19.200001
1,2014-12-25 12:27:15.0000000,1,0.69999999,-73.95562,40.776398,POINT (-73.9556 40.7764),6.25
1,2014-12-25 10:38:45.0000000,1,03.7,-73.93335,40.758221,POINT (-73.9333 40.7582),17.4
1,2014-12-25 11:35:11.0000000,1,3.4000001,-73.990547,40.755924,POINT (-73.9905 40.7559),17.4
1,2014-12-25 18:52:30.0000000,1,4.1999998,-73.987534,40.765736,POINT (-73.9875 40.7657),19.799999
1,2014-12-25 17:17:35.0000000,1,7.3000002,-73.984039,40.72123,POINT (-73.984 40.7212),31.200001
1,2014-12-25 17:40:58.0000000,1,6.9000001,-73.990463,40.74099,POINT (-73.9905 40.741),25.25
1,2014-12-25 16:54:57.0000000,1,4,-73.969131,40.798489,POINT (-73.9691 40.7985),20
1,2014-12-25 09:49:13.0000000,1,01.7,-73.96933,40.753555,POINT (-73.9693 40.7536),9.75
1,2014-12-25 13:21:58.0000000,1,03.5,-73.953812,40.778671,POINT (-73.9538 40.7787),17.4
1,2014-12-25 11:37:34.0000000,1,4,-73.923126,40.770996,POINT (-73.9231 40.771),16.799999
1,2014-12-25 09:33:12.0000000,1,0.5,-73.955284,40.76886,POINT (-73.9553 40.7689),4.8000002
1,2014-12-25 13:28:40.0000000,1,4.0999999,-73.947418,40.76458,POINT (-73.9474 40.7646),17.4
1,2014-12-25 13:00:40.0000000,1,10.5,-73.990074,40.774681,POINT (-73.9901 40.7747),38
1,2014-12-25 18:43:00.0000000,1,04.5,-73.99675,40.737328,POINT (-73.9967 40.7373),21.450001
1,2014-12-25 16:14:11.0000000,1,02.5,-73.948601,40.773998,POINT (-73.9486 40.774),25.35
1,2014-12-25 17:53:50.0000000,1,02.8,-73.974998,40.74625,POINT (-73.975 40.7463),14.4
1,2014-12-25 18:52:25.0000000,1,2.0999999,-73.960655,40.762177,POINT (-73.9607 40.7622),12.88
1,2014-12-26 13:45:45.0000000,1,3.5999999,-73.988861,40.762581,POINT (-73.9889 40.7626),23
1,2014-12-26 08:27:26.0000000,1,6.0999999,-74.001823,40.709404,POINT (-74.0018 40.7094),22.200001
1,2014-12-26 13:33:40.0000000,1,02.2,-73.956848,40.78104,POINT (-73.9568 40.781),16.200001
1,2014-12-25 10:01:28.0000000,1,3.4000001,-73.953964,40.778934,POINT (-73.954 40.7789),16.799999
1,2014-12-25 10:41:14.0000000,1,2.9000001,-73.980362,40.734299,POINT (-73.9804 40.7343),14.95
1,2014-12-25 14:15:02.0000000,1,03.2,-73.968018,40.755375,POINT (-73.968 40.7554),17.549999
1,2014-12-25 10:10:42.0000000,1,0.80000001,-73.985107,40.75687,POINT (-73.9851 40.7569),6.25
1,2014-12-25 07:45:47.0000000,1,3.0999999,-73.95433,40.764076,POINT (-73.9543 40.7641),15.62
1,2014-12-25 16:38:40.0000000,1,17.6,-73.776726,40.645256,POINT (-73.7767 40.6453),60
1,2014-12-25 18:37:36.0000000,1,01.3,-73.984703,40.764301,POINT (-73.9847 40.7643),9.3500004
1,2014-12-25 12:13:30.0000000,1,0,-73.988869,40.722786,POINT (-73.9889 40.7228),14.5
1,2014-12-25 16:37:57.0000000,1,02.7,-73.977692,40.75275,POINT (-73.9777 40.7528),13.8
1,2014-12-25 13:40:09.0000000,1,13.6,-73.862732,40.768852,POINT (-73.8627 40.7689),46.200001
1,2014-12-25 14:21:43.0000000,1,5.4000001,-73.942841,40.831757,POINT (-73.9428 40.8318),26.85
1,2014-12-26 07:53:43.0000000,1,0.60000002,-73.975464,40.741268,POINT (-73.9755 40.7413),6.25
1,2014-12-25 15:40:22.0000000,1,01.4,-73.974617,40.778275,POINT (-73.9746 40.7783),9.3699999
1,2014-12-25 19:11:21.0000000,1,01.1,-73.995544,40.749287,POINT (-73.9955 40.7493),13.23
1,2014-12-25 14:31:28.0000000,1,03.5,-73.990875,40.766792,POINT (-73.9909 40.7668),16.200001
1,2014-12-25 10:06:45.0000000,1,5.4000001,-73.974152,40.7616,POINT (-73.9742 40.7616),23.120001
1,2014-12-26 10:58:51.0000000,1,6.1999998,-73.972366,40.796455,POINT (-73.9724 40.7965),22.200001
1,2014-12-26 12:59:02.0000000,1,5.1999998,-73.997856,40.716999,POINT (-73.9979 40.717),28.799999
1,2014-12-26 12:21:31.0000000,1,0.69999999,-74.001953,40.750778,POINT (-74.002 40.7508),6.25
1,2014-12-25 16:38:49.0000000,1,7.9000001,-73.973511,40.743664,POINT (-73.9735 40.7437),35.400002
1,2014-12-25 14:20:04.0000000,1,01.5,-73.994957,40.745171,POINT (-73.995 40.7452),9.3500004
1,2014-12-25 11:32:25.0000000,1,3.5999999,-73.949127,40.773186,POINT (-73.9491 40.7732),21
1,2014-12-24 12:41:16.0000000,1,01.3,-73.969482,40.753353,POINT (-73.9695 40.7534),17.4
1,2014-12-25 12:58:40.0000000,1,2.4000001,-73.996925,40.71917,POINT (-73.9969 40.7192),11.88
1,2014-12-25 11:45:03.0000000,1,02.8,-73.977104,40.752087,POINT (-73.9771 40.7521),16.25
1,2014-12-25 09:38:42.0000000,1,8.6999998,-73.978035,40.748817,POINT (-73.978 40.7488),33.599998
1,2014-12-25 14:53:17.0000000,1,11.9,-73.871223,40.773888,POINT (-73.8712 40.7739),41.400002
1,2014-12-25 14:56:04.0000000,1,4.0999999,-74.006104,40.735283,POINT (-74.0061 40.7353),18.75
1,2014-12-25 13:59:04.0000000,1,7.9000001,-74.00042,40.737404,POINT (-74.0004 40.7374),30.6
1,2014-12-25 18:01:16.0000000,1,3.4000001,-73.990448,40.718803,POINT (-73.9904 40.7188),16.799999
1,2014-12-25 16:34:27.0000000,1,6,-73.945313,40.803654,POINT (-73.9453 40.8037),24.6
1,2014-12-25 17:54:06.0000000,1,03.7,-73.955559,40.764378,POINT (-73.9556 40.7644),17.549999
1,2014-12-25 17:10:18.0000000,1,2,-73.978172,40.75235,POINT (-73.9782 40.7523),15.3
1,2014-12-25 14:07:00.0000000,1,02.8,-73.972168,40.754135,POINT (-73.9722 40.7541),14.37
1,2014-12-25 13:36:01.0000000,1,01.2,-73.988419,40.748688,POINT (-73.9884 40.7487),8
1,2014-12-25 14:11:14.0000000,1,0.80000001,-73.993439,40.742134,POINT (-73.9934 40.7421),15
1,2014-12-25 13:47:16.0000000,1,0.40000001,-74.009048,40.726112,POINT (-74.009 40.7261),4.8000002
1,2014-12-26 14:41:38.0000000,1,4.6999998,-73.990402,40.734989,POINT (-73.9904 40.735),24.6
1,2014-12-26 11:04:23.0000000,1,03.3,-73.990463,40.751221,POINT (-73.9905 40.7512),16.799999
1,2014-12-26 15:12:05.0000000,1,0.30000001,-73.975883,40.788979,POINT (-73.9759 40.789),5.1999998
1,2014-12-25 10:52:53.0000000,1,7,-73.954018,40.766384,POINT (-73.954 40.7664),31.85
1,2014-12-25 12:18:41.0000000,1,02.8,-73.988297,40.737556,POINT (-73.9883 40.7376),14.4
1,2014-12-25 17:20:17.0000000,1,3.4000001,-74.002441,40.718822,POINT (-74.0024 40.7188),17.1
1,2014-12-26 11:52:37.0000000,1,8.1999998,-73.960403,40.770458,POINT (-73.9604 40.7705),31.799999
1,2014-12-25 08:31:04.0000000,1,4.4000001,-73.946907,40.800339,POINT (-73.9469 40.8003),19.5
1,2014-12-25 07:23:09.0000000,1,0.5,-73.959229,40.763435,POINT (-73.9592 40.7634),4.8000002
1,2014-12-25 07:39:15.0000000,1,10.5,-73.979515,40.761318,POINT (-73.9795 40.7613),37.5
1,2014-12-25 12:51:25.0000000,1,02.8,-73.994179,40.751034,POINT (-73.9942 40.751),14.95
1,2014-12-25 13:07:59.0000000,1,11.2,-73.980392,40.730305,POINT (-73.9804 40.7303),41.880001
1,2014-12-25 18:56:12.0000000,1,4,-73.991409,40.750195,POINT (-73.9914 40.7502),20.15
1,2014-12-24 14:02:40.0000000,1,02.5,-74.002533,40.749523,POINT (-74.0025 40.7495),16.799999
1,2014-12-24 11:23:36.0000000,1,2.9000001,-73.947418,40.784004,POINT (-73.9474 40.784),17.4
1,2014-12-25 12:37:59.0000000,1,0.1,-73.980545,40.750473,POINT (-73.9805 40.7505),4.5500002
1,2014-12-25 15:36:16.0000000,1,0.2,-74.015739,40.710941,POINT (-74.0157 40.7109),13.8
1,2014-12-25 07:45:17.0000000,1,0.5,-73.999794,40.743492,POINT (-73.9998 40.7435),4.8000002
1,2014-12-25 09:33:29.0000000,1,0.80000001,-73.993301,40.742065,POINT (-73.9933 40.7421),6.0999999
1,2014-12-25 10:19:14.0000000,1,5.1999998,-73.995766,40.764263,POINT (-73.9958 40.7643),21
1,2014-12-25 07:29:43.0000000,1,12.8,-73.789742,40.646576,POINT (-73.7897 40.6466),40.5
1,2014-12-25 08:17:30.0000000,1,01.2,-73.978752,40.740913,POINT (-73.9788 40.7409),9.75
1,2014-12-25 11:50:14.0000000,1,3.0999999,-74.00457,40.72974,POINT (-74.0046 40.7297),16.9
1,2014-12-25 07:32:07.0000000,1,3.9000001,-73.921005,40.756866,POINT (-73.921 40.7569),16.799999
1,2014-12-25 11:37:55.0000000,1,6.4000001,-73.988808,40.757294,POINT (-73.9888 40.7573),25.200001
1,2014-12-24 06:27:23.0000000,1,4.6999998,-73.952171,40.733315,POINT (-73.9522 40.7333),21.6
1,2014-12-24 06:57:32.0000000,1,7.5999999,-73.94812,40.782879,POINT (-73.9481 40.7829),33.599998
1,2014-12-24 09:26:38.0000000,1,02.7,-73.99379,40.734394,POINT (-73.9938 40.7344),16.9
1,2014-12-24 12:28:30.0000000,1,2.5999999,-73.9841,40.729404,POINT (-73.9841 40.7294),21.85
1,2014-12-25 06:31:21.0000000,1,4,-73.959549,40.79879,POINT (-73.9595 40.7988),18.6
1,2014-12-25 17:24:02.0000000,1,0.69999999,-73.997177,40.722027,POINT (-73.9972 40.722),05.5
1,2014-12-25 19:46:48.0000000,1,2.5999999,-73.966522,40.753445,POINT (-73.9665 40.7534),14.35
1,2014-12-25 18:52:18.0000000,1,5.9000001,-73.967163,40.693939,POINT (-73.9672 40.6939),25.200001
1,2014-12-25 18:27:58.0000000,1,4.1999998,-73.971016,40.752029,POINT (-73.971 40.752),19.35
1,2014-12-25 13:54:56.0000000,1,4,-73.952309,40.779533,POINT (-73.9523 40.7795),20.620001
1,2014-12-25 18:44:30.0000000,1,5.8000002,-74.018288,40.707169,POINT (-74.0183 40.7072),22.799999
1,2014-12-25 13:51:39.0000000,1,2.5999999,-73.973717,40.782902,POINT (-73.9737 40.7829),16.25
1,2014-12-25 13:42:50.0000000,1,03.8,-74.00293,40.733356,POINT (-74.0029 40.7334),18.200001
1,2014-12-25 11:52:23.0000000,1,2.4000001,-73.999092,40.749653,POINT (-73.9991 40.7497),16.25
1,2014-12-25 09:27:01.0000000,1,2.4000001,-73.993675,40.756992,POINT (-73.9937 40.757),10.5
1,2014-12-25 13:29:44.0000000,1,2.4000001,-73.977493,40.738251,POINT (-73.9775 40.7383),13.8
1,2014-12-25 12:14:48.0000000,1,02.5,-73.983788,40.746811,POINT (-73.9838 40.7468),16.5
1,2014-12-25 08:26:38.0000000,1,4.4000001,-73.991379,40.747066,POINT (-73.9914 40.7471),20
1,2014-12-25 08:07:22.0000000,1,7.9000001,-73.954338,40.764164,POINT (-73.9543 40.7642),30.6
1,2014-12-25 14:02:10.0000000,1,13.5,-73.788071,40.642208,POINT (-73.7881 40.6422),45
1,2014-12-25 13:40:54.0000000,1,3.5999999,-73.983391,40.694096,POINT (-73.9834 40.6941),19
1,2014-12-25 13:55:39.0000000,1,03.7,-73.978088,40.757439,POINT (-73.9781 40.7574),17.049999
1,2014-12-25 16:13:00.0000000,1,03.7,-73.948593,40.774071,POINT (-73.9486 40.7741),19.379999
1,2014-12-25 18:12:27.0000000,1,5.0999999,-73.991875,40.684742,POINT (-73.9919 40.6847),21
1,2014-12-25 15:43:29.0000000,1,01.4,-73.982315,40.74791,POINT (-73.9823 40.7479),8.1999998
1,2014-12-25 17:34:02.0000000,1,0.80000001,-73.977272,40.749672,POINT (-73.9773 40.7497),9.75
1,2014-12-25 10:33:54.0000000,1,14.3,-73.988892,40.721733,POINT (-73.9889 40.7217),45
1,2014-12-25 14:58:52.0000000,1,3.9000001,-73.970444,40.799171,POINT (-73.9704 40.7992),20.4
1,2014-12-25 16:17:17.0000000,1,01.8,-73.966896,40.772633,POINT (-73.9669 40.7726),16.219999
1,2014-12-25 16:40:47.0000000,1,4.8000002,-73.994583,40.734753,POINT (-73.9946 40.7348),21.6
1,2014-12-25 17:06:02.0000000,1,16.1,-73.776779,40.645142,POINT (-73.7768 40.6451),57.849998
1,2014-12-25 17:28:37.0000000,1,2.5999999,-73.978966,40.755371,POINT (-73.979 40.7554),17.549999
1,2014-12-25 19:43:28.0000000,1,14.5,-73.985573,40.759216,POINT (-73.9856 40.7592),61.75
